IMDb ID	Title	Year	Language(s)
tt0053285	Sleeping Beauty	1959	English
tt0734612	Perchance to Dream	1959	English
tt0052902	The Horse Soldiers	1959	English
tt0734609	One for the Angels	1959	English
tt0053290	Solomon and Sheba	1959	English
tt0052918	Imitation of Life	1959	English
tt0053291	Some Like It Hot	1959	English
tt0734690	What You Need	1959	English
tt0053125	North by Northwest	1959	English
tt0053146	Black Orpheus	1959	Portuguese
tt0734582	Judgment Night	1959	English
tt0734566	Escape Clause	1959	English
tt0734592	Mr. Denton on Doomsday	1959	English
tt0052618	Ben-Hur	1959	English
tt0734689	Walking Distance	1959	English
tt0053221	Rio Bravo	1959	English, Spanish
tt0052738	The Diary of Anne Frank	1959	English, German
tt0734626	The Sixteen-Millimeter Shrine	1959	English
tt0052561	Anatomy of a Murder	1959	English
tt0734692	Where Is Everybody?	1959	English
tt0052948	Journey to the Center of the Earth	1959	English, Swedish, French, Italian, Russian
tt0734656	The Lonely	1959	English
tt0734553	A World of His Own	1960	English
tt0734596	Nervous Man in a Four Dollar Room	1960	English
tt0734565	Elegy	1960	English
tt0734591	Mr. Bevis	1960	English
tt0734590	Mirror Image	1960	English
tt0734597	Nick of Time	1960	English
tt0734552	A World of Difference	1960	English
tt0734599	Nightmare as a Child	1960	English
tt0053472	Breathless	1960	French, English
tt0734640	The Four of Us Are Dying	1960	English
tt0734682	Third from the Sun	1960	English
tt0248685	Awaiting the Return of the Prodigal at the Pavilion, Part II	1960	Cantonese
tt0306154	Les trois soeurs	1960	N/A
tt0734654	The Lateness of the Hour	1960	English
tt0734639	The Fever	1960	English
tt0054047	The Magnificent Seven	1960	English, Spanish
tt0734664	The Monsters Are Due on Maple Street	1960	English
tt0053494	Coronation Street	1960–	English
tt0054483	The World of Suzie Wong	1960	English, Cantonese
tt0054195	Pollyanna	1960	English
tt0053716	Cinderfella	1960	English
tt0734584	King Nine Will Not Return	1960	English
tt0054331	Spartacus	1960	English
tt0054167	Peeping Tom	1960	English
tt0054387	The Time Machine	1960	English
tt0734568	Eye of the Beholder	1960	English
tt0734550	A Stop at Willoughby	1960	English
tt0054343	The Story of Ruth	1960	English
tt0734567	Execution	1960	English
tt0734551	A Thing About Machines	1960	English
tt0734611	People Are Alike All Over	1960	English
tt0053244	The Savage Innocents	1960	English
tt0734680	The Trouble with Templeton	1960	English
tt0734673	The Purple Testament	1960	English
tt0734645	The Howling Man	1960	English
tt0734628	The After Hours	1960	English
tt0053644	The Bellboy	1960	English
tt0734644	The Hitch-Hiker	1960	English
tt0734666	The Night of the Meek	1960	English
tt0054215	Psycho	1960	English
tt0734661	The Mighty Casey	1960	English
tt0734635	The Chaser	1960	English
tt0734632	The Big Tall Wish	1960	English
tt0054248	Rocco and His Brothers	1960	Italian
tt0053604	The Apartment	1960	English
tt0734658	The Man in the Bottle	1960	English
tt0734651	The Last Flight	1960	English
tt0053804	Exodus	1960	English
tt0053580	The Alamo	1960	English, Spanish
tt0053779	La Dolce Vita	1960	Italian, English, French, German
tt0734545	A Passage for Trumpet	1960	English
tt0053925	House of Usher	1960	English
tt0053976	The Virgin Spring	1960	Swedish, German
tt0054357	Swiss Family Robinson	1960	English
tt0734588	Long Live Walter Jameson	1960	English
tt0734543	A Most Unusual Camera	1960	English, French
tt0734544	A Nice Place to Visit	1960	English
tt0734575	I Shot an Arrow into the Air	1960	English
tt0053946	Inherit the Wind	1960	English
tt0734564	Dust	1961	English, Spanish
tt0734563	Deaths-Head Revisited	1961	English
tt0055031	Judgment at Nuremberg	1961	English, German
tt0407537	Bitter Honey	1961	Persian
tt0055913	Divorce Italian Style	1961	Italian
tt0734677	The Silence	1961	English
tt0734648	The Invaders	1961	English
tt0734624	Still Valley	1961	English
tt0734685	Twenty Two	1961	English
tt0198812	Naruto hichi	1961	N/A
tt0054632	Last Year at Marienbad	1961	French
tt0734622	Static	1961	English
tt0054851	Hercules and the Captive Women	1961	Italian
tt0734607	Once Upon a Time	1961	English
tt0734662	The Mind and the Matter	1961	English
tt0054953	The Guns of Navarone	1961	English, Greek, German
tt0734548	A Quality of Mercy	1961	English
tt0054936	Goodbye Again	1961	English, French
tt0734541	A Hundred Yards Over the Rim	1961	English
tt0734546	A Penny for Your Thoughts	1961	English
tt0055471	Splendor in the Grass	1961	English
tt0054743	The Children's Hour	1961	English
tt0055630	Yojimbo	1961	Japanese
tt0055254	101 Dalmatians	1961	English
tt0734593	Mr. Dingle, the Strong	1961	English
tt0734556	Back There	1961	English
tt0055494	Yi jian jiu lian huan	1961	Cantonese
